year,month,day,dayofyear,weekofyear,dayofweek,quarter,battery,damage,narcotics,theft,other,Latitude,Longitude
2012.0,12.0,8.0,343.0,49.0,5.0,4.0,0,0,0,1,0,41.887283075999996,-87.652187425
2011.0,4.0,23.0,113.0,16.0,5.0,2.0,1,0,0,0,0,41.737611425,-87.647311762
2012.0,8.0,11.0,224.0,32.0,5.0,3.0,0,1,0,0,0,41.948579595,-87.769925227
2010.0,7.0,21.0,202.0,29.0,2.0,3.0,0,0,1,0,0,41.78992282,-87.636750893
2002.0,12.0,14.0,348.0,50.0,5.0,4.0,0,1,0,0,0,42.003562072,-87.669723424
2001.0,8.0,14.0,226.0,33.0,1.0,3.0,0,0,1,0,0,41.77929791,-87.68716431200001
2014.0,3.0,29.0,88.0,13.0,5.0,1.0,0,0,1,0,0,41.87949161,-87.74599946100003
2006.0,1.0,13.0,13.0,2.0,4.0,1.0,0,0,0,1,0,41.95843928,-87.71139530100002
2004.0,6.0,24.0,176.0,26.0,3.0,2.0,0,0,0,1,0,41.965794165,-87.674090368
2002.0,2.0,5.0,36.0,6.0,1.0,1.0,0,0,0,1,0,41.900192266,-87.62724853700001
2007.0,2.0,5.0,36.0,6.0,0.0,1.0,1,0,0,0,0,41.740672165999996,-87.665621841
2014.0,6.0,11.0,162.0,24.0,2.0,2.0,1,0,0,0,0,41.768423095,-87.642045877
2013.0,9.0,7.0,250.0,36.0,5.0,3.0,0,0,0,1,0,42.018557678,-87.67904733600002
2004.0,12.0,21.0,356.0,52.0,1.0,4.0,0,0,0,1,0,41.736259984,-87.62806878200001
2002.0,12.0,20.0,354.0,51.0,4.0,4.0,0,1,0,0,0,42.017141954,-87.677652421
2009.0,1.0,6.0,6.0,2.0,1.0,1.0,1,0,0,0,0,41.80598561,-87.66125056899998
2014.0,5.0,21.0,141.0,21.0,2.0,2.0,1,0,0,0,0,41.79822987,-87.715943076
2015.0,7.0,12.0,193.0,28.0,6.0,3.0,0,1,0,0,0,41.890886183,-87.707636438
2003.0,10.0,5.0,278.0,40.0,6.0,4.0,0,1,0,0,0,41.976011311,-87.807051649
2008.0,3.0,19.0,79.0,12.0,2.0,1.0,0,0,0,1,0,41.753367468,-87.64289277799999
2006.0,7.0,18.0,199.0,29.0,1.0,3.0,0,0,1,0,0,41.655807747,-87.60396869
2008.0,10.0,1.0,275.0,40.0,2.0,4.0,0,0,0,0,1,41.835259466,-87.64377468200001
2018.0,10.0,29.0,302.0,44.0,0.0,4.0,1,0,0,0,0,41.757756765,-87.59198877
2004.0,12.0,16.0,351.0,51.0,3.0,4.0,1,0,0,0,0,41.96537536,-87.72550263299999
2001.0,6.0,10.0,161.0,23.0,6.0,2.0,1,0,0,0,0,41.969152295,-87.658372481
2010.0,11.0,2.0,306.0,44.0,1.0,4.0,0,1,0,0,0,41.8991433,-87.774062565
2018.0,2.0,7.0,38.0,6.0,2.0,1.0,0,0,1,0,0,41.892795541999995,-87.71257611200001
2019.0,3.0,19.0,78.0,12.0,1.0,1.0,0,1,0,0,0,41.924230143,-87.746915859
2018.0,3.0,12.0,71.0,11.0,0.0,1.0,0,0,0,0,1,41.9712095,-87.706108126
2011.0,12.0,26.0,360.0,52.0,0.0,4.0,0,0,0,1,0,41.777281457,-87.654434221
2011.0,12.0,10.0,344.0,49.0,5.0,4.0,0,0,1,0,0,41.765046334000004,-87.65472084
2007.0,6.0,28.0,179.0,26.0,3.0,2.0,1,0,0,0,0,41.813025705,-87.61560259
2003.0,10.0,1.0,274.0,40.0,2.0,4.0,0,1,0,0,0,41.808833439000004,-87.622824022
2008.0,12.0,12.0,347.0,50.0,4.0,4.0,0,0,0,1,0,41.80099297,-87.65504587
2003.0,9.0,23.0,266.0,39.0,1.0,3.0,1,0,0,0,0,41.68995741,-87.637460623
2003.0,7.0,5.0,186.0,27.0,5.0,3.0,1,0,0,0,0,41.837751164000004,-87.632874714
2012.0,6.0,29.0,181.0,26.0,4.0,2.0,0,0,1,0,0,41.967978816999995,-87.65761634799999
2013.0,1.0,20.0,20.0,3.0,6.0,1.0,0,0,1,0,0,41.807589312,-87.677094008
2016.0,11.0,24.0,329.0,47.0,3.0,4.0,1,0,0,0,0,41.927510366,-87.774042705
2009.0,5.0,8.0,128.0,19.0,4.0,2.0,1,0,0,0,0,41.773083267,-87.69080102299999
2008.0,5.0,11.0,132.0,19.0,6.0,2.0,0,1,0,0,0,41.783306767,-87.71651891200001
2004.0,7.0,22.0,204.0,30.0,3.0,3.0,1,0,0,0,0,41.776580794000004,-87.631007411
2006.0,9.0,9.0,252.0,36.0,5.0,3.0,0,0,1,0,0,42.007891717,-87.666764317
2009.0,8.0,29.0,241.0,35.0,5.0,3.0,0,0,0,1,0,41.657807539000004,-87.60340453100002
2009.0,10.0,21.0,294.0,43.0,2.0,4.0,0,0,1,0,0,41.747183648000004,-87.60021996100002
2009.0,10.0,5.0,278.0,41.0,0.0,4.0,0,0,0,1,0,41.783155236,-87.661137052
2009.0,11.0,24.0,328.0,48.0,1.0,4.0,0,0,0,1,0,41.893387387,-87.62116045299999
2006.0,6.0,1.0,152.0,22.0,3.0,2.0,0,0,0,1,0,41.904289014,-87.67045856600002
2003.0,5.0,26.0,146.0,22.0,0.0,2.0,1,0,0,0,0,41.827090399,-87.62315786799999
2003.0,6.0,8.0,159.0,23.0,6.0,2.0,0,1,0,0,0,41.854911949,-87.73338077700001
2007.0,5.0,30.0,150.0,22.0,2.0,2.0,1,0,0,0,0,41.775249256,-87.645887975
2013.0,10.0,21.0,294.0,43.0,0.0,4.0,0,0,0,1,0,41.796752539,-87.669521519
2002.0,8.0,12.0,224.0,33.0,0.0,3.0,0,0,0,1,0,41.721590004,-87.63363954100002
2004.0,10.0,22.0,296.0,43.0,4.0,4.0,0,0,0,1,0,41.698634610999996,-87.53286468700001
2007.0,7.0,19.0,200.0,29.0,3.0,3.0,0,0,0,1,0,41.651431329,-87.527258234
2017.0,12.0,21.0,355.0,51.0,3.0,4.0,0,0,0,1,0,41.870115413,-87.699210961
2001.0,1.0,13.0,13.0,2.0,5.0,1.0,0,1,0,0,0,41.872324249,-87.659171855
2006.0,2.0,18.0,49.0,7.0,5.0,1.0,0,0,1,0,0,41.884878265,-87.765028095
2010.0,10.0,30.0,303.0,43.0,5.0,4.0,0,0,0,1,0,41.880522854,-87.644632246
2003.0,12.0,18.0,352.0,51.0,3.0,4.0,0,0,0,1,0,41.931120002,-87.676784841
2015.0,3.0,21.0,80.0,12.0,5.0,1.0,0,0,0,1,0,41.691314623000004,-87.71704338100002
2016.0,1.0,23.0,23.0,3.0,5.0,1.0,1,0,0,0,0,41.759381635,-87.55956245
2012.0,4.0,15.0,106.0,15.0,6.0,2.0,0,0,0,1,0,41.741553872,-87.61304634
2013.0,1.0,19.0,19.0,3.0,5.0,1.0,0,1,0,0,0,41.74939349,-87.56013315700001
2015.0,10.0,8.0,281.0,41.0,3.0,4.0,1,0,0,0,0,41.892655438,-87.71867066600002
2003.0,5.0,18.0,138.0,20.0,6.0,2.0,0,0,0,1,0,41.866298596,-87.700783285
2018.0,3.0,27.0,86.0,13.0,1.0,1.0,0,1,0,0,0,41.986685342,-87.71037744899998
2006.0,8.0,28.0,240.0,35.0,0.0,3.0,0,0,1,0,0,41.865567977,-87.71783615700001
2004.0,1.0,12.0,12.0,3.0,0.0,1.0,1,0,0,0,0,41.928001461,-87.735882518
2004.0,5.0,31.0,152.0,23.0,0.0,2.0,1,0,0,0,0,41.725809764,-87.559441563
2002.0,7.0,7.0,188.0,27.0,6.0,3.0,1,0,0,0,0,41.655411665,-87.605125836
2019.0,1.0,30.0,30.0,5.0,2.0,1.0,0,0,0,0,1,41.877495744,-87.760510915
2009.0,7.0,6.0,187.0,28.0,0.0,3.0,1,0,0,0,0,41.932031238,-87.70677141700001
2007.0,1.0,18.0,18.0,3.0,3.0,1.0,0,1,0,0,0,41.895032069,-87.744351189
2011.0,2.0,17.0,48.0,7.0,3.0,1.0,0,0,1,0,0,41.738184527,-87.58523402200001
2005.0,12.0,9.0,343.0,49.0,4.0,4.0,1,0,0,0,0,41.946542477,-87.73608437600002
2010.0,2.0,25.0,56.0,8.0,3.0,1.0,1,0,0,0,0,41.882573124000004,-87.750253071
2006.0,8.0,20.0,232.0,33.0,6.0,3.0,0,0,1,0,0,41.773315928,-87.588018999
2016.0,7.0,16.0,198.0,28.0,5.0,3.0,0,1,0,0,0,41.904538325,-87.63294231299999
2013.0,8.0,26.0,238.0,35.0,0.0,3.0,1,0,0,0,0,41.948932613000004,-87.704212831
2011.0,9.0,1.0,244.0,35.0,3.0,3.0,0,0,0,0,1,41.714581736,-87.564601416
2009.0,9.0,23.0,266.0,39.0,2.0,3.0,0,1,0,0,0,42.002478305,-87.680282724
2013.0,9.0,10.0,253.0,37.0,1.0,3.0,0,0,1,0,0,41.87289689,-87.69453879299999
2010.0,6.0,8.0,159.0,23.0,1.0,2.0,0,0,0,1,0,41.894240818,-87.668292625
2001.0,8.0,14.0,226.0,33.0,1.0,3.0,1,0,0,0,0,41.725805262,-87.632736598
2003.0,1.0,21.0,21.0,4.0,1.0,1.0,1,0,0,0,0,41.763272699,-87.623253585
2002.0,1.0,6.0,6.0,1.0,6.0,1.0,0,0,0,1,0,41.803046687,-87.619432999
2004.0,8.0,13.0,226.0,33.0,4.0,3.0,0,0,0,1,0,41.797414808,-87.58400279700001
2006.0,8.0,30.0,242.0,35.0,2.0,3.0,0,1,0,0,0,41.729648838,-87.548485589
2011.0,12.0,17.0,351.0,50.0,5.0,4.0,0,1,0,0,0,41.941816011,-87.647975809
2013.0,10.0,11.0,284.0,41.0,4.0,4.0,0,0,1,0,0,41.889042132,-87.723465005
2013.0,4.0,1.0,91.0,14.0,0.0,2.0,0,0,1,0,0,41.992018916,-87.67334161299999
2004.0,9.0,14.0,258.0,38.0,1.0,3.0,0,1,0,0,0,41.881949766,-87.64736739700001
2006.0,12.0,2.0,336.0,48.0,5.0,4.0,0,0,0,0,1,41.744151515,-87.589594929
2010.0,3.0,20.0,79.0,11.0,5.0,1.0,0,0,1,0,0,41.964406542,-87.661003778
2002.0,6.0,19.0,170.0,25.0,2.0,2.0,1,0,0,0,0,41.69583552,-87.655789415
2008.0,6.0,13.0,165.0,24.0,4.0,2.0,0,0,0,1,0,41.911864905,-87.712512617
2014.0,1.0,31.0,31.0,5.0,4.0,1.0,0,0,0,1,0,41.975334679,-87.692313579
2002.0,12.0,1.0,335.0,48.0,6.0,4.0,0,0,0,1,0,41.925076902,-87.673855622
2018.0,3.0,9.0,68.0,10.0,4.0,1.0,1,0,0,0,0,41.768055041,-87.667548382
2006.0,12.0,8.0,342.0,49.0,4.0,4.0,0,0,0,1,0,41.87785511,-87.628742946
2014.0,4.0,10.0,100.0,15.0,3.0,2.0,1,0,0,0,0,41.791220341,-87.68884875799999
2015.0,9.0,29.0,272.0,40.0,1.0,3.0,0,0,0,1,0,41.913057375,-87.653188321
2013.0,6.0,17.0,168.0,25.0,0.0,2.0,1,0,0,0,0,41.772016903,-87.64458443
2001.0,9.0,27.0,270.0,39.0,3.0,3.0,1,0,0,0,0,41.749769042,-87.68420998100002
2003.0,2.0,14.0,45.0,7.0,4.0,1.0,0,0,0,1,0,41.852901521,-87.628275435
2004.0,7.0,22.0,204.0,30.0,3.0,3.0,0,1,0,0,0,41.881038356,-87.76488585799999
2009.0,12.0,2.0,336.0,49.0,2.0,4.0,0,0,0,1,0,41.870389764,-87.625902397
2018.0,8.0,24.0,236.0,34.0,4.0,3.0,0,0,0,1,0,41.881951992,-87.633185359
2006.0,4.0,27.0,117.0,17.0,3.0,2.0,0,1,0,0,0,41.980466058000005,-87.69177296
2018.0,8.0,22.0,234.0,34.0,2.0,3.0,1,0,0,0,0,41.929556461,-87.743122323
2001.0,5.0,17.0,137.0,20.0,3.0,2.0,1,0,0,0,0,41.782941838,-87.66171859399998
2016.0,6.0,4.0,156.0,22.0,5.0,2.0,0,0,0,1,0,41.9646299,-87.656982534
2010.0,5.0,21.0,141.0,20.0,4.0,2.0,0,0,0,0,1,41.786492236,-87.629062208
2003.0,10.0,22.0,295.0,43.0,2.0,4.0,0,0,1,0,0,41.906260045,-87.727716822
2004.0,9.0,29.0,273.0,40.0,2.0,3.0,0,0,0,1,0,41.806105713,-87.664902504
2006.0,10.0,23.0,296.0,43.0,0.0,4.0,0,0,1,0,0,41.704113801999995,-87.628193145
2007.0,7.0,20.0,201.0,29.0,4.0,3.0,0,0,1,0,0,41.781315845,-87.615652004
2002.0,5.0,11.0,131.0,19.0,5.0,2.0,0,1,0,0,0,41.81430087,-87.74211639399998
2010.0,11.0,29.0,333.0,48.0,0.0,4.0,0,1,0,0,0,41.793213951,-87.72222166899998
2015.0,2.0,11.0,42.0,7.0,2.0,1.0,0,1,0,0,0,41.879425509,-87.75134291100002
2017.0,5.0,30.0,150.0,22.0,1.0,2.0,1,0,0,0,0,41.780328363,-87.717896689
2007.0,9.0,19.0,262.0,38.0,2.0,3.0,0,0,1,0,0,41.910935115,-87.689677564
2003.0,4.0,30.0,120.0,18.0,2.0,2.0,0,0,0,0,1,41.806145915,-87.684356439
2006.0,9.0,23.0,266.0,38.0,5.0,3.0,0,0,1,0,0,41.785122018,-87.775831925
2005.0,5.0,18.0,138.0,20.0,2.0,2.0,0,0,0,0,1,41.872815891,-87.70222441700001
2006.0,1.0,20.0,20.0,3.0,4.0,1.0,0,0,1,0,0,41.765102317,-87.62489755799999
2008.0,12.0,10.0,345.0,50.0,2.0,4.0,0,0,0,1,0,41.886261339,-87.667005567
2014.0,7.0,9.0,190.0,28.0,2.0,3.0,0,0,0,1,0,41.841908491,-87.723266884
2008.0,6.0,28.0,180.0,26.0,5.0,2.0,1,0,0,0,0,41.910962378,-87.69455985200001
2001.0,12.0,19.0,353.0,51.0,2.0,4.0,0,0,0,0,1,41.853011441999996,-87.62829992200001
2015.0,4.0,4.0,94.0,14.0,5.0,2.0,0,0,1,0,0,41.811257522,-87.665039689
2012.0,12.0,25.0,360.0,52.0,1.0,4.0,1,0,0,0,0,41.746849056,-87.654289547
2005.0,1.0,17.0,17.0,3.0,0.0,1.0,0,0,1,0,0,41.88893074,-87.756614969
2010.0,12.0,1.0,335.0,48.0,2.0,4.0,0,0,0,1,0,41.981614916999995,-87.71612397700001
2008.0,6.0,19.0,171.0,25.0,3.0,2.0,0,0,1,0,0,41.742586274000004,-87.646295114
2004.0,1.0,14.0,14.0,3.0,2.0,1.0,0,0,1,0,0,41.953620541,-87.730448685
2014.0,10.0,30.0,303.0,44.0,3.0,4.0,0,0,0,1,0,41.707196813,-87.62125615299999
2005.0,3.0,21.0,80.0,12.0,0.0,1.0,0,0,0,0,1,41.787980624,-87.77676787
2010.0,10.0,17.0,290.0,41.0,6.0,4.0,0,0,0,1,0,41.941477884,-87.67173489700001
2004.0,6.0,24.0,176.0,26.0,3.0,2.0,0,0,0,1,0,41.76419986,-87.590210162
2006.0,7.0,15.0,196.0,28.0,5.0,3.0,0,0,0,1,0,41.89109199,-87.65634855
2007.0,1.0,16.0,16.0,3.0,1.0,1.0,0,0,1,0,0,41.847570619,-87.713659474
2004.0,10.0,11.0,285.0,42.0,0.0,4.0,0,0,0,0,1,41.848211086,-87.69976866399998
2006.0,1.0,22.0,22.0,3.0,6.0,1.0,0,0,1,0,0,41.751254843000005,-87.606920408
2006.0,3.0,13.0,72.0,11.0,0.0,1.0,1,0,0,0,0,41.823125769,-87.60272595100002
2006.0,4.0,16.0,106.0,15.0,6.0,2.0,0,0,0,1,0,42.016607113,-87.67530275700001
2002.0,4.0,8.0,98.0,15.0,0.0,2.0,1,0,0,0,0,41.901258016999996,-87.71650907799999
2005.0,4.0,18.0,108.0,16.0,0.0,2.0,0,0,1,0,0,41.783264589,-87.615699937
2004.0,9.0,8.0,252.0,37.0,2.0,3.0,0,0,0,0,1,41.990245428,-87.665149711
2007.0,5.0,29.0,149.0,22.0,1.0,2.0,1,0,0,0,0,41.872707838000004,-87.712102274
2008.0,2.0,26.0,57.0,9.0,1.0,1.0,1,0,0,0,0,41.780683143000005,-87.66545990600002
2001.0,8.0,30.0,242.0,35.0,3.0,3.0,0,0,0,0,1,41.871993997,-87.639205358
2011.0,7.0,7.0,188.0,27.0,3.0,3.0,0,0,0,1,0,41.999268711999996,-87.798210857
2008.0,9.0,5.0,249.0,36.0,4.0,3.0,1,0,0,0,0,41.830890036999996,-87.635503335
2013.0,8.0,2.0,214.0,31.0,4.0,3.0,0,1,0,0,0,41.944512268000004,-87.650519981
2006.0,11.0,3.0,307.0,44.0,4.0,4.0,0,0,0,1,0,41.94954983,-87.685907254
2011.0,3.0,5.0,64.0,9.0,5.0,1.0,0,0,1,0,0,41.985516243,-87.656092085
2011.0,12.0,30.0,364.0,52.0,4.0,4.0,0,0,0,1,0,41.886017951,-87.624521781
2005.0,8.0,10.0,222.0,32.0,2.0,3.0,0,1,0,0,0,41.892459187,-87.723553703
2013.0,11.0,15.0,319.0,46.0,4.0,4.0,0,1,0,0,0,41.803508772,-87.591872379
2012.0,6.0,16.0,168.0,24.0,5.0,2.0,1,0,0,0,0,41.792966839,-87.618092689
2007.0,6.0,15.0,166.0,24.0,4.0,2.0,0,0,0,1,0,41.778601501,-87.689723045
2009.0,8.0,29.0,241.0,35.0,5.0,3.0,0,0,0,1,0,41.88249622,-87.624380767
2009.0,7.0,3.0,184.0,27.0,4.0,3.0,1,0,0,0,0,41.653663361,-87.54080232700001
2009.0,6.0,4.0,155.0,23.0,3.0,2.0,0,0,1,0,0,41.808632154,-87.662840497
2013.0,6.0,3.0,154.0,23.0,0.0,2.0,0,0,0,0,1,41.781418541,-87.608405955
2010.0,9.0,8.0,251.0,36.0,2.0,3.0,1,0,0,0,0,41.952848855999996,-87.74730062299999
2006.0,12.0,12.0,346.0,50.0,1.0,4.0,1,0,0,0,0,41.86606099,-87.71053290200001
2018.0,10.0,20.0,293.0,42.0,5.0,4.0,0,1,0,0,0,41.938938264,-87.738731843
2003.0,4.0,23.0,113.0,17.0,2.0,2.0,0,0,0,0,1,41.743662642,-87.56124624200001
2005.0,2.0,20.0,51.0,7.0,6.0,1.0,0,1,0,0,0,41.857693829,-87.654839812
2004.0,12.0,26.0,361.0,52.0,6.0,4.0,0,0,0,1,0,41.764161188,-87.717801961
2016.0,7.0,21.0,203.0,29.0,3.0,3.0,1,0,0,0,0,41.882137934,-87.68252676600002
2005.0,4.0,10.0,100.0,14.0,6.0,2.0,0,0,0,1,0,41.765977888,-87.67234976799999
2001.0,7.0,24.0,205.0,30.0,1.0,3.0,1,0,0,0,0,41.831049773000004,-87.61074128799999
2018.0,7.0,7.0,188.0,27.0,5.0,3.0,0,0,0,0,1,41.749918509000004,-87.62451849600002
2006.0,2.0,21.0,52.0,8.0,1.0,1.0,0,0,0,0,1,41.949006723000004,-87.704215779
2007.0,1.0,21.0,21.0,3.0,6.0,1.0,0,1,0,0,0,41.963005892,-87.70891313899997
2004.0,6.0,10.0,162.0,24.0,3.0,2.0,0,0,0,1,0,41.895407139,-87.62426370600002
2001.0,9.0,19.0,262.0,38.0,2.0,3.0,1,0,0,0,0,41.877699164,-87.682777434
2005.0,12.0,12.0,346.0,50.0,0.0,4.0,0,0,0,1,0,41.793891122,-87.617565343
2007.0,8.0,3.0,215.0,31.0,4.0,3.0,0,1,0,0,0,41.796858634,-87.67316942299999
2014.0,4.0,30.0,120.0,18.0,2.0,2.0,0,0,0,1,0,41.881597699000004,-87.62775808200001
2004.0,8.0,25.0,238.0,35.0,2.0,3.0,1,0,0,0,0,41.793482429,-87.642704458
2012.0,11.0,2.0,307.0,44.0,4.0,4.0,1,0,0,0,0,41.850695232,-87.695413067
2001.0,6.0,14.0,165.0,24.0,3.0,2.0,1,0,0,0,0,41.873876968000005,-87.69906362799999
2008.0,11.0,2.0,307.0,44.0,6.0,4.0,0,0,0,1,0,41.844542724,-87.70289137600003
2002.0,6.0,7.0,158.0,23.0,4.0,2.0,0,1,0,0,0,41.695863832,-87.65314911200001
2002.0,7.0,4.0,185.0,27.0,3.0,3.0,0,0,0,1,0,41.747799309,-87.66094533100002
2001.0,4.0,27.0,117.0,17.0,4.0,2.0,0,1,0,0,0,41.91130818,-87.63156775700001
2011.0,2.0,12.0,43.0,6.0,5.0,1.0,1,0,0,0,0,41.871051551,-87.69728881799999
2012.0,10.0,27.0,301.0,43.0,5.0,4.0,0,0,0,1,0,42.005867659,-87.66366170799999
2002.0,3.0,29.0,88.0,13.0,4.0,1.0,0,1,0,0,0,41.682593817,-87.63240381600002
2014.0,5.0,18.0,138.0,20.0,6.0,2.0,0,1,0,0,0,41.857086539,-87.72060082799999
2001.0,2.0,13.0,44.0,7.0,1.0,1.0,0,0,0,0,1,41.938618128,-87.689057437
2005.0,12.0,1.0,335.0,48.0,3.0,4.0,0,0,0,1,0,41.83337848,-87.64129966899998
2012.0,1.0,4.0,4.0,1.0,2.0,1.0,0,0,1,0,0,41.744532526,-87.560829078
2003.0,10.0,12.0,285.0,41.0,6.0,4.0,0,0,0,1,0,41.948923998000005,-87.66198992700001
2010.0,9.0,14.0,257.0,37.0,1.0,3.0,0,0,0,1,0,41.804133114,-87.703859846
2004.0,4.0,28.0,119.0,18.0,2.0,2.0,0,0,0,1,0,41.7333422,-87.63066163799999
2007.0,2.0,26.0,57.0,9.0,0.0,1.0,0,0,1,0,0,41.830553189,-87.62175096200001
2008.0,8.0,7.0,220.0,32.0,3.0,3.0,0,0,0,1,0,41.707409734,-87.681651536
2017.0,3.0,7.0,66.0,10.0,1.0,1.0,0,0,1,0,0,41.895445293,-87.717964416
2007.0,11.0,29.0,333.0,48.0,3.0,4.0,0,0,0,1,0,41.785967434,-87.655878945
2005.0,3.0,1.0,60.0,9.0,1.0,1.0,0,0,1,0,0,41.805440779,-87.60647736
2013.0,5.0,9.0,129.0,19.0,3.0,2.0,0,0,0,1,0,41.864822916,-87.656618405
2010.0,9.0,8.0,251.0,36.0,2.0,3.0,0,0,0,1,0,41.735300601999995,-87.64545681
2003.0,5.0,4.0,124.0,18.0,6.0,2.0,1,0,0,0,0,41.909879125,-87.676686601
2002.0,6.0,25.0,176.0,26.0,1.0,2.0,0,0,1,0,0,41.884345391,-87.753402514
2017.0,9.0,20.0,263.0,38.0,2.0,3.0,1,0,0,0,0,41.776711245,-87.69820717299999
2006.0,12.0,14.0,348.0,50.0,3.0,4.0,0,0,0,1,0,41.85845689,-87.642894141
2017.0,2.0,17.0,48.0,7.0,4.0,1.0,0,0,0,1,0,41.879505465,-87.626683155
2011.0,9.0,27.0,270.0,39.0,1.0,3.0,0,0,0,1,0,41.828596275,-87.621710259
2013.0,4.0,3.0,93.0,14.0,2.0,2.0,0,0,0,1,0,41.860797245,-87.715565515
2003.0,10.0,25.0,298.0,43.0,5.0,4.0,0,0,0,1,0,41.961451378,-87.679595123
2011.0,9.0,20.0,263.0,38.0,1.0,3.0,1,0,0,0,0,41.910030109000004,-87.71373173200001
2003.0,9.0,3.0,246.0,36.0,2.0,3.0,1,0,0,0,0,41.923861077,-87.77358952899998
2006.0,11.0,22.0,326.0,47.0,2.0,4.0,0,1,0,0,0,41.937517488000005,-87.707879138
2018.0,7.0,23.0,204.0,30.0,0.0,3.0,0,0,0,1,0,41.887084037,-87.651018015
2010.0,7.0,30.0,211.0,30.0,4.0,3.0,1,0,0,0,0,41.799003206,-87.669582644
2008.0,11.0,15.0,320.0,46.0,5.0,4.0,0,0,1,0,0,41.752374134,-87.58210812600002
2014.0,7.0,29.0,210.0,31.0,1.0,3.0,1,0,0,0,0,41.902448863000004,-87.75825288600002
2016.0,12.0,26.0,361.0,52.0,0.0,4.0,0,1,0,0,0,41.949021875,-87.754570144
2011.0,11.0,13.0,317.0,45.0,6.0,4.0,0,0,0,1,0,41.863196881,-87.614817819
2008.0,8.0,18.0,231.0,34.0,0.0,3.0,0,1,0,0,0,41.795042969,-87.663396549
2010.0,6.0,4.0,155.0,22.0,4.0,2.0,0,0,0,1,0,41.741374264,-87.58916895700001
2018.0,5.0,9.0,129.0,19.0,2.0,2.0,0,0,1,0,0,41.793598001999996,-87.63413676399998
2015.0,10.0,31.0,304.0,44.0,5.0,4.0,0,0,0,1,0,41.883500186999996,-87.627876698
2003.0,10.0,23.0,296.0,43.0,3.0,4.0,0,0,1,0,0,41.79496726,-87.662179819
2009.0,9.0,20.0,263.0,38.0,6.0,3.0,0,0,0,1,0,41.877848437,-87.736540831
2008.0,3.0,21.0,81.0,12.0,4.0,1.0,0,0,1,0,0,41.777533610999996,-87.75684053299999
2009.0,6.0,18.0,169.0,25.0,3.0,2.0,1,0,0,0,0,41.855725091,-87.72726880299999
2017.0,12.0,3.0,337.0,48.0,6.0,4.0,0,0,1,0,0,41.692576964000004,-87.623786349
2014.0,11.0,26.0,330.0,48.0,2.0,4.0,0,1,0,0,0,41.963009858,-87.77465891899998
2004.0,2.0,9.0,40.0,7.0,0.0,1.0,0,0,0,0,1,41.722410409,-87.579801505
2008.0,7.0,13.0,195.0,28.0,6.0,3.0,0,1,0,0,0,41.967860871999996,-87.674146279
2013.0,7.0,27.0,208.0,30.0,5.0,3.0,0,0,0,0,1,41.747731753000004,-87.596241374
2007.0,12.0,2.0,336.0,48.0,6.0,4.0,0,1,0,0,0,41.873612956,-87.712012731
2006.0,10.0,16.0,289.0,42.0,0.0,4.0,1,0,0,0,0,41.808969729,-87.61385787299999
2004.0,9.0,19.0,263.0,38.0,6.0,3.0,1,0,0,0,0,41.707013143000005,-87.61863603200001
2002.0,3.0,24.0,83.0,12.0,6.0,1.0,0,1,0,0,0,41.912618947,-87.69094653200001
2006.0,10.0,20.0,293.0,42.0,4.0,4.0,1,0,0,0,0,41.799340922,-87.75270991299999
2002.0,12.0,29.0,363.0,52.0,6.0,4.0,0,0,0,1,0,41.925177887,-87.666159813
2005.0,12.0,16.0,350.0,50.0,4.0,4.0,1,0,0,0,0,41.778984586,-87.635025125
2003.0,6.0,27.0,178.0,26.0,4.0,2.0,1,0,0,0,0,41.695277727,-87.626513815
2001.0,2.0,5.0,36.0,6.0,0.0,1.0,0,0,1,0,0,41.745728795,-87.60274663700001
2018.0,3.0,8.0,67.0,10.0,3.0,1.0,1,0,0,0,0,41.830530933,-87.610277459
2015.0,10.0,9.0,282.0,41.0,4.0,4.0,0,1,0,0,0,41.760038804000004,-87.69657197
2001.0,4.0,28.0,118.0,17.0,5.0,2.0,0,1,0,0,0,41.765808654000004,-87.61578086799999
2011.0,1.0,4.0,4.0,1.0,1.0,1.0,0,0,0,1,0,41.897575371,-87.75940588700001
2011.0,6.0,2.0,153.0,22.0,3.0,2.0,0,0,0,1,0,41.917402098000004,-87.63545446299999
2008.0,11.0,25.0,330.0,48.0,1.0,4.0,0,0,0,1,0,41.893193399,-87.692580974
2006.0,12.0,12.0,346.0,50.0,1.0,4.0,0,0,0,1,0,41.721002149,-87.67775229799999
2003.0,7.0,22.0,203.0,30.0,1.0,3.0,0,0,0,1,0,41.802468489,-87.588447787
2014.0,7.0,16.0,197.0,29.0,2.0,3.0,0,0,1,0,0,41.823724905,-87.704431109
2001.0,11.0,7.0,311.0,45.0,2.0,4.0,0,0,1,0,0,41.787032405,-87.70567354100002
2001.0,4.0,1.0,91.0,13.0,6.0,2.0,1,0,0,0,0,41.794053933,-87.671731335
2013.0,8.0,6.0,218.0,32.0,1.0,3.0,0,0,0,1,0,41.949109958,-87.73957471899998
2018.0,8.0,2.0,214.0,31.0,3.0,3.0,0,0,0,1,0,41.885428814,-87.661648848
2013.0,1.0,20.0,20.0,3.0,6.0,1.0,0,0,1,0,0,41.799104395,-87.62095841
2006.0,5.0,2.0,122.0,18.0,1.0,2.0,0,1,0,0,0,41.917052891,-87.73552904600002
