day,dayofweek,dayofyear,hour,month,quarter,week,weekday,weekofyear,year,battery,damage,narcotics,theft,other,burglary,Latitude,Longitude
0.0,5.0,45.0,0,11.0,4.0,45,5,45.0,2018.0,0,0,0,1,0,0.0,41.87014181,-87.69703715799999
0.0,0.0,7.0,0,2.0,1.0,7,0,7.0,2018.0,0,1,0,0,0,0.0,41.776954003,-87.672640356
0.0,5.0,44.0,0,11.0,4.0,44,5,44.0,2018.0,0,1,0,0,0,0.0,41.945570097,-87.685796811
0.0,5.0,34.0,0,8.0,3.0,34,5,34.0,2018.0,0,0,0,0,1,0.0,41.773600901,-87.62838573200001
0.0,4.0,27.0,0,7.0,3.0,27,4,27.0,2018.0,0,0,0,0,1,0.0,41.917062324,-87.73470593399998
0.0,6.0,21.0,0,5.0,2.0,21,6,21.0,2018.0,0,1,0,0,0,0.0,41.953396801,-87.66147609999999
0.0,2.0,37.0,0,9.0,3.0,37,2,37.0,2018.0,0,1,0,0,0,0.0,41.862503345,-87.706297954
0.0,6.0,37.0,0,9.0,3.0,37,6,37.0,2018.0,1,0,0,0,0,0.0,41.792117190999996,-87.624020769
0.0,0.0,46.0,0,11.0,4.0,46,0,46.0,2018.0,0,0,0,1,0,0.0,41.910835515,-87.653351515
0.0,3.0,49.0,0,12.0,4.0,49,3,49.0,2018.0,0,0,1,0,0,0.0,41.880349054,-87.75707771299999
0.0,5.0,2.0,0,1.0,1.0,2,5,2.0,2018.0,1,0,0,0,0,0.0,41.802489337,-87.71549507799999
0.0,5.0,29.0,0,7.0,3.0,29,5,29.0,2018.0,0,0,0,1,0,0.0,41.877822179,-87.655181405
0.0,1.0,14.0,0,4.0,2.0,14,1,14.0,2018.0,0,0,1,0,0,0.0,41.885472374,-87.699734845
0.0,4.0,26.0,0,6.0,2.0,26,4,26.0,2018.0,0,0,0,1,0,0.0,41.936209474,-87.736945262
0.0,0.0,25.0,0,6.0,2.0,25,0,25.0,2018.0,0,0,0,1,0,0.0,41.714779401,-87.67703172799999
0.0,4.0,45.0,0,11.0,4.0,45,4,45.0,2018.0,0,0,0,1,0,0.0,41.908706263,-87.73631228299999
0.0,1.0,35.0,0,8.0,3.0,35,1,35.0,2018.0,0,0,0,1,0,0.0,41.808734459,-87.632622365
0.0,0.0,11.0,0,3.0,1.0,11,0,11.0,2018.0,1,0,0,0,0,0.0,41.786873855,-87.655550394
0.0,3.0,41.0,0,10.0,4.0,41,3,41.0,2018.0,1,0,0,0,0,0.0,41.658229538,-87.549547312
0.0,4.0,44.0,0,11.0,4.0,44,4,44.0,2018.0,0,0,1,0,0,0.0,41.901884539,-87.715643486
0.0,4.0,46.0,0,11.0,4.0,46,4,46.0,2018.0,0,0,0,0,1,0.0,41.883191631,-87.70618385200001
0.0,1.0,8.0,0,2.0,1.0,8,1,8.0,2018.0,1,0,0,0,0,0.0,41.748465764,-87.66889417600002
0.0,1.0,20.0,0,5.0,2.0,20,1,20.0,2018.0,1,0,0,0,0,0.0,41.765571063,-87.69061206200001
0.0,1.0,49.0,0,12.0,4.0,49,1,49.0,2018.0,1,0,0,0,0,0.0,41.705448164,-87.56084668700001
0.0,5.0,1.0,0,1.0,1.0,1,5,1.0,2018.0,1,0,0,0,0,0.0,41.771020794,-87.62251928299999
0.0,5.0,9.0,0,3.0,1.0,9,5,9.0,2018.0,1,0,0,0,0,0.0,41.774568527,-87.599717551
0.0,4.0,39.0,0,9.0,3.0,39,4,39.0,2018.0,0,0,0,1,0,0.0,41.788987036,-87.74147999
0.0,1.0,18.0,0,5.0,2.0,18,1,18.0,2018.0,0,0,0,1,0,0.0,41.833394209,-87.617007965
0.0,3.0,47.0,0,11.0,4.0,47,3,47.0,2018.0,0,0,1,0,0,0.0,41.843281635,-87.695171094
0.0,4.0,7.0,0,2.0,1.0,7,4,7.0,2018.0,1,0,0,0,0,0.0,41.715256909000004,-87.532859912
0.0,5.0,36.0,0,9.0,3.0,36,5,36.0,2018.0,0,0,0,0,1,0.0,41.969000391,-87.712160399
0.0,2.0,25.0,0,6.0,2.0,25,2,25.0,2018.0,0,0,0,1,0,0.0,41.750736985,-87.57352616600002
0.0,5.0,42.0,0,10.0,4.0,42,5,42.0,2018.0,1,0,0,0,0,0.0,41.772588844,-87.608197446
0.0,0.0,29.0,0,7.0,3.0,29,0,29.0,2018.0,0,0,0,1,0,0.0,41.881185703,-87.684956378
0.0,0.0,28.0,0,7.0,3.0,28,0,28.0,2018.0,0,0,0,0,0,1.0,41.802714361,-87.61498781200001
0.0,1.0,28.0,0,7.0,3.0,28,1,28.0,2018.0,0,0,0,1,0,0.0,41.894886471999996,-87.627501647
0.0,4.0,12.0,0,3.0,1.0,12,4,12.0,2018.0,0,0,1,0,0,0.0,41.752090412,-87.653779875
0.0,2.0,23.0,0,6.0,2.0,23,2,23.0,2018.0,0,1,0,0,0,0.0,41.885426371,-87.630966024
0.0,2.0,8.0,0,2.0,1.0,8,2,8.0,2018.0,1,0,0,0,0,0.0,41.844474665999996,-87.708011772
0.0,2.0,29.0,0,7.0,3.0,29,2,29.0,2018.0,0,0,0,1,0,0.0,41.805795463,-87.613119475
0.0,6.0,11.0,0,3.0,1.0,11,6,11.0,2018.0,0,0,0,1,0,0.0,41.879958570999996,-87.64847562899998
0.0,6.0,27.0,0,7.0,3.0,27,6,27.0,2018.0,1,0,0,0,0,0.0,41.732983769,-87.54296778
0.0,1.0,25.0,0,6.0,2.0,25,1,25.0,2018.0,1,0,0,0,0,0.0,41.759089096,-87.636941506
0.0,2.0,22.0,0,5.0,2.0,22,2,22.0,2018.0,0,0,0,1,0,0.0,41.884491256,-87.62749488899998
0.0,3.0,31.0,0,8.0,3.0,31,3,31.0,2018.0,0,0,0,0,0,1.0,42.005824303000004,-87.673232055
0.0,0.0,48.0,0,11.0,4.0,48,0,48.0,2018.0,0,0,0,1,0,0.0,41.900771315,-87.62680503799999
0.0,3.0,49.0,0,12.0,4.0,49,3,49.0,2018.0,1,0,0,0,0,0.0,41.781184105,-87.61564980600002
0.0,3.0,18.0,0,5.0,2.0,18,3,18.0,2018.0,0,0,0,1,0,0.0,41.909537605,-87.752873299
0.0,4.0,18.0,0,5.0,2.0,18,4,18.0,2018.0,0,0,1,0,0,0.0,41.762725546,-87.651626049
0.0,4.0,19.0,0,5.0,2.0,19,4,19.0,2018.0,1,0,0,0,0,0.0,41.83923939,-87.653566891
0.0,1.0,18.0,0,5.0,2.0,18,1,18.0,2018.0,1,0,0,0,0,0.0,41.998317551,-87.687458618
0.0,0.0,2.0,0,1.0,1.0,2,0,2.0,2018.0,0,0,0,1,0,0.0,41.721866606999995,-87.68209523600002
0.0,5.0,41.0,0,10.0,4.0,41,5,41.0,2018.0,0,0,0,0,1,0.0,41.798022685,-87.708584584
0.0,3.0,24.0,0,6.0,2.0,24,3,24.0,2018.0,0,0,0,0,1,0.0,41.751632955,-87.661858161
0.0,0.0,26.0,0,6.0,2.0,26,0,26.0,2018.0,0,0,0,1,0,0.0,41.929846247,-87.708678047
0.0,3.0,47.0,0,11.0,4.0,47,3,47.0,2018.0,1,0,0,0,0,0.0,41.901329063,-87.696841493
0.0,2.0,2.0,0,1.0,1.0,2,2,2.0,2018.0,0,0,1,0,0,0.0,41.773406885,-87.643440433
0.0,2.0,9.0,0,2.0,1.0,9,2,9.0,2018.0,0,0,1,0,0,0.0,41.791834972,-87.653598601
0.0,5.0,27.0,0,7.0,3.0,27,5,27.0,2018.0,1,0,0,0,0,0.0,41.928048871,-87.768566154
0.0,6.0,27.0,0,7.0,3.0,27,6,27.0,2018.0,1,0,0,0,0,0.0,41.858300691,-87.71518942200001
0.0,1.0,36.0,0,9.0,3.0,36,1,36.0,2018.0,0,0,0,1,0,0.0,41.971029244,-87.671079832
0.0,2.0,45.0,0,11.0,4.0,45,2,45.0,2018.0,0,0,0,1,0,0.0,41.800455673,-87.587407515
0.0,1.0,43.0,0,10.0,4.0,43,1,43.0,2018.0,1,0,0,0,0,0.0,41.696898591,-87.62322988
0.0,2.0,45.0,0,11.0,4.0,45,2,45.0,2018.0,0,0,0,1,0,0.0,41.877274235,-87.66187377899998
0.0,5.0,25.0,0,6.0,2.0,25,5,25.0,2018.0,0,1,0,0,0,0.0,41.808884214,-87.72851747899998
0.0,2.0,50.0,0,12.0,4.0,50,2,50.0,2018.0,0,0,0,0,1,0.0,41.92845204,-87.69914067399998
0.0,2.0,45.0,0,11.0,4.0,45,2,45.0,2018.0,0,0,0,0,0,1.0,41.680441228,-87.654171816
0.0,1.0,33.0,0,8.0,3.0,33,1,33.0,2018.0,0,0,0,1,0,0.0,41.882254473,-87.763861546
0.0,2.0,17.0,0,4.0,2.0,17,2,17.0,2018.0,0,1,0,0,0,0.0,41.876107914,-87.73115570799999
0.0,6.0,33.0,0,8.0,3.0,33,6,33.0,2018.0,1,0,0,0,0,0.0,42.016508684,-87.67249966600002
0.0,1.0,5.0,0,1.0,1.0,5,1,5.0,2018.0,0,0,1,0,0,0.0,41.782608851999996,-87.658282872
0.0,6.0,19.0,0,5.0,2.0,19,6,19.0,2018.0,0,1,0,0,0,0.0,41.891103111,-87.61482101
0.0,1.0,23.0,0,6.0,2.0,23,1,23.0,2018.0,1,0,0,0,0,0.0,41.746760261999995,-87.660186632
0.0,2.0,38.0,0,9.0,3.0,38,2,38.0,2018.0,0,0,0,1,0,0.0,41.766145658,-87.568480165
0.0,1.0,40.0,0,10.0,4.0,40,1,40.0,2018.0,1,0,0,0,0,0.0,41.727426961,-87.610987818
0.0,1.0,39.0,0,9.0,3.0,39,1,39.0,2018.0,0,0,0,1,0,0.0,41.884497529,-87.625838595
0.0,0.0,47.0,0,11.0,4.0,47,0,47.0,2018.0,1,0,0,0,0,0.0,41.884375051,-87.751129066
0.0,6.0,17.0,0,4.0,2.0,17,6,17.0,2018.0,0,0,1,0,0,0.0,41.844162699,-87.695199039
0.0,6.0,35.0,0,9.0,3.0,35,6,35.0,2018.0,1,0,0,0,0,0.0,41.731385221,-87.590053619
0.0,2.0,2.0,0,1.0,1.0,2,2,2.0,2018.0,0,0,0,1,0,0.0,41.848975326,-87.71614173
0.0,0.0,27.0,0,7.0,3.0,27,0,27.0,2018.0,0,1,0,0,0,0.0,41.919090624,-87.718663224
0.0,1.0,31.0,0,7.0,3.0,31,1,31.0,2018.0,0,0,0,0,0,1.0,41.963158988,-87.77711376100002
0.0,1.0,48.0,0,11.0,4.0,48,1,48.0,2018.0,0,0,1,0,0,0.0,41.895502797,-87.71182632
0.0,5.0,12.0,0,3.0,1.0,12,5,12.0,2018.0,0,0,0,1,0,0.0,41.784755925,-87.77054045
0.0,2.0,24.0,0,6.0,2.0,24,2,24.0,2018.0,1,0,0,0,0,0.0,41.685272116,-87.62699675799999
0.0,2.0,43.0,0,10.0,4.0,43,2,43.0,2018.0,0,0,1,0,0,0.0,41.850779339,-87.73448014700001
0.0,4.0,9.0,0,3.0,1.0,9,4,9.0,2018.0,0,0,1,0,0,0.0,41.865611478000005,-87.695136312
0.0,5.0,24.0,0,6.0,2.0,24,5,24.0,2018.0,1,0,0,0,0,0.0,41.768357364,-87.619627118
0.0,1.0,7.0,0,2.0,1.0,7,1,7.0,2018.0,0,0,1,0,0,0.0,41.876196845,-87.724082848
0.0,4.0,20.0,0,5.0,2.0,20,4,20.0,2018.0,0,0,0,1,0,0.0,41.88042268,-87.651298196
0.0,6.0,40.0,0,10.0,4.0,40,6,40.0,2018.0,0,0,0,0,1,0.0,41.901099479,-87.69750496700001
0.0,3.0,30.0,0,7.0,3.0,30,3,30.0,2018.0,0,1,0,0,0,0.0,41.74041613,-87.71755976799999
0.0,1.0,29.0,0,7.0,3.0,29,1,29.0,2018.0,0,1,0,0,0,0.0,41.751928332,-87.64407726399998
0.0,0.0,22.0,0,5.0,2.0,22,0,22.0,2018.0,1,0,0,0,0,0.0,41.896943556,-87.62420630700001
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,0,0,1,0,0.0,41.901133376,-87.629904979
0.0,2.0,36.0,0,9.0,3.0,36,2,36.0,2018.0,0,0,0,1,0,0.0,42.008978271,-87.67434377
0.0,2.0,4.0,0,1.0,1.0,4,2,4.0,2018.0,0,0,0,1,0,0.0,41.970727875,-87.75063020200001
0.0,3.0,33.0,0,8.0,3.0,33,3,33.0,2018.0,0,0,0,0,1,0.0,41.916589516,-87.699280179
0.0,6.0,14.0,0,4.0,2.0,14,6,14.0,2018.0,0,0,0,0,1,0.0,41.892631953,-87.713789724
0.0,4.0,13.0,0,3.0,1.0,13,4,13.0,2018.0,0,0,0,0,1,0.0,41.96366009,-87.68875005299999
0.0,0.0,22.0,0,5.0,2.0,22,0,22.0,2018.0,0,0,1,0,0,0.0,41.877553114,-87.756074685
0.0,5.0,33.0,0,8.0,3.0,33,5,33.0,2018.0,0,0,0,0,1,0.0,41.76219764,-87.683175722
0.0,1.0,19.0,0,5.0,2.0,19,1,19.0,2018.0,0,1,0,0,0,0.0,41.895560835,-87.705846147
0.0,3.0,17.0,0,4.0,2.0,17,3,17.0,2018.0,1,0,0,0,0,0.0,41.94671419,-87.693585521
0.0,0.0,27.0,0,7.0,3.0,27,0,27.0,2018.0,0,0,0,1,0,0.0,41.974325264,-87.67064484
0.0,3.0,34.0,0,8.0,3.0,34,3,34.0,2018.0,1,0,0,0,0,0.0,41.695231129,-87.643687003
0.0,2.0,27.0,0,7.0,3.0,27,2,27.0,2018.0,0,0,0,0,0,1.0,41.953955465,-87.70238409299999
0.0,3.0,20.0,0,5.0,2.0,20,3,20.0,2018.0,1,0,0,0,0,0.0,41.88743299,-87.713028334
0.0,6.0,39.0,0,9.0,3.0,39,6,39.0,2018.0,1,0,0,0,0,0.0,41.738823334,-87.65220499799999
0.0,6.0,28.0,0,7.0,3.0,28,6,28.0,2018.0,0,0,0,1,0,0.0,41.906054951,-87.62875255600002
0.0,5.0,11.0,0,3.0,1.0,11,5,11.0,2018.0,0,1,0,0,0,0.0,41.877134658,-87.72188180100002
0.0,6.0,18.0,0,5.0,2.0,18,6,18.0,2018.0,1,0,0,0,0,0.0,41.720247091,-87.56887817399998
0.0,4.0,31.0,0,8.0,3.0,31,4,31.0,2018.0,1,0,0,0,0,0.0,41.855722684,-87.675941451
0.0,5.0,8.0,0,2.0,1.0,8,5,8.0,2018.0,1,0,0,0,0,0.0,41.896423988,-87.732283511
0.0,4.0,8.0,0,2.0,1.0,8,4,8.0,2018.0,1,0,0,0,0,0.0,41.867809871999995,-87.697159411
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,0,0,1,0,0.0,41.780073492,-87.69829498799999
0.0,3.0,9.0,0,3.0,1.0,9,3,9.0,2018.0,0,1,0,0,0,0.0,41.757006612,-87.598675139
0.0,1.0,13.0,0,3.0,1.0,13,1,13.0,2018.0,0,1,0,0,0,0.0,41.841164277,-87.6171782
0.0,1.0,27.0,0,7.0,3.0,27,1,27.0,2018.0,0,0,0,1,0,0.0,41.94670237,-87.656117076
0.0,6.0,46.0,0,11.0,4.0,46,6,46.0,2018.0,0,0,0,0,0,1.0,41.880731604,-87.62882885399998
0.0,2.0,19.0,0,5.0,2.0,19,2,19.0,2018.0,0,1,0,0,0,0.0,41.689296006999996,-87.535279706
0.0,3.0,23.0,0,6.0,2.0,23,3,23.0,2018.0,0,1,0,0,0,0.0,41.713386276,-87.639365235
0.0,5.0,52.0,0,12.0,4.0,52,5,52.0,2018.0,0,0,0,1,0,0.0,41.898408085999996,-87.693186339
0.0,6.0,7.0,0,2.0,1.0,7,6,7.0,2018.0,0,0,0,0,0,1.0,41.924065654,-87.759440461
0.0,1.0,27.0,0,7.0,3.0,27,1,27.0,2018.0,0,0,1,0,0,0.0,41.756176608000004,-87.63817145200001
0.0,4.0,33.0,0,8.0,3.0,33,4,33.0,2018.0,0,1,0,0,0,0.0,41.778999978,-87.701190972
0.0,1.0,47.0,0,11.0,4.0,47,1,47.0,2018.0,0,0,0,1,0,0.0,41.917402098000004,-87.63545446299999
0.0,3.0,31.0,0,8.0,3.0,31,3,31.0,2018.0,0,1,0,0,0,0.0,41.876746578,-87.74799640799999
0.0,4.0,26.0,0,6.0,2.0,26,4,26.0,2018.0,1,0,0,0,0,0.0,41.759573026999995,-87.564772066
0.0,3.0,7.0,0,2.0,1.0,7,3,7.0,2018.0,0,0,0,1,0,0.0,41.877497847,-87.76038237799999
0.0,0.0,5.0,0,1.0,1.0,5,0,5.0,2018.0,1,0,0,0,0,0.0,42.02019046,-87.669487991
0.0,6.0,20.0,0,5.0,2.0,20,6,20.0,2018.0,0,0,0,1,0,0.0,41.824675709,-87.617013434
0.0,5.0,26.0,0,6.0,2.0,26,5,26.0,2018.0,0,1,0,0,0,0.0,41.886370204,-87.62069119899998
0.0,3.0,35.0,0,8.0,3.0,35,3,35.0,2018.0,0,0,0,1,0,0.0,41.965749753000004,-87.688008295
0.0,3.0,31.0,0,8.0,3.0,31,3,31.0,2018.0,0,0,0,1,0,0.0,41.893676531,-87.635628328
0.0,2.0,36.0,0,9.0,3.0,36,2,36.0,2018.0,0,0,0,1,0,0.0,41.693421344,-87.620983384
0.0,3.0,13.0,0,3.0,1.0,13,3,13.0,2018.0,0,0,0,1,0,0.0,41.878178284,-87.757611294
0.0,6.0,34.0,0,8.0,3.0,34,6,34.0,2018.0,0,0,0,0,0,1.0,41.783474440999996,-87.613273996
0.0,4.0,3.0,0,1.0,1.0,3,4,3.0,2018.0,1,0,0,0,0,0.0,41.85256088,-87.71235599200001
0.0,0.0,26.0,0,6.0,2.0,26,0,26.0,2018.0,0,1,0,0,0,0.0,42.017702307,-87.69085049899998
0.0,0.0,41.0,0,10.0,4.0,41,0,41.0,2018.0,1,0,0,0,0,0.0,41.880446279000004,-87.626162366
0.0,4.0,36.0,0,9.0,3.0,36,4,36.0,2018.0,0,1,0,0,0,0.0,42.022062685,-87.67484904
0.0,0.0,7.0,0,2.0,1.0,7,0,7.0,2018.0,0,0,0,1,0,0.0,41.751464464,-87.64406390200001
0.0,0.0,3.0,0,1.0,1.0,3,0,3.0,2018.0,1,0,0,0,0,0.0,41.881424572,-87.686437519
0.0,6.0,5.0,0,2.0,1.0,5,6,5.0,2018.0,0,1,0,0,0,0.0,41.753094294,-87.663503104
0.0,5.0,38.0,0,9.0,3.0,38,5,38.0,2018.0,0,0,0,1,0,0.0,41.884276844,-87.62209892899997
0.0,3.0,28.0,0,7.0,3.0,28,3,28.0,2018.0,0,0,1,0,0,0.0,41.676735364,-87.620471921
0.0,0.0,17.0,0,4.0,2.0,17,0,17.0,2018.0,0,0,0,1,0,0.0,41.895558371999996,-87.70589759299999
0.0,4.0,4.0,0,1.0,1.0,4,4,4.0,2018.0,0,0,0,0,0,1.0,41.998321998,-87.763438577
0.0,1.0,15.0,0,4.0,2.0,15,1,15.0,2018.0,0,0,0,0,1,0.0,41.935445124,-87.725158445
0.0,5.0,48.0,0,12.0,4.0,48,5,48.0,2018.0,0,0,0,1,0,0.0,41.883500186999996,-87.627876698
0.0,3.0,30.0,0,7.0,3.0,30,3,30.0,2018.0,0,0,0,1,0,0.0,41.784112888,-87.68499300200001
0.0,5.0,33.0,0,8.0,3.0,33,5,33.0,2018.0,0,0,0,0,1,0.0,41.786706475,-87.620637335
0.0,6.0,16.0,0,4.0,2.0,16,6,16.0,2018.0,1,0,0,0,0,0.0,41.885386969,-87.663882101
0.0,0.0,48.0,0,11.0,4.0,48,0,48.0,2018.0,1,0,0,0,0,0.0,41.90971226,-87.73926766
0.0,2.0,27.0,0,7.0,3.0,27,2,27.0,2018.0,0,1,0,0,0,0.0,41.975379157,-87.66310227299999
0.0,0.0,33.0,0,8.0,3.0,33,0,33.0,2018.0,1,0,0,0,0,0.0,41.901092215,-87.629905431
0.0,6.0,41.0,0,10.0,4.0,41,6,41.0,2018.0,1,0,0,0,0,0.0,41.918896491999995,-87.734901902
0.0,6.0,41.0,0,10.0,4.0,41,6,41.0,2018.0,0,0,0,0,0,1.0,41.911239932,-87.67137125200001
0.0,5.0,37.0,0,9.0,3.0,37,5,37.0,2018.0,0,1,0,0,0,0.0,41.824495549,-87.700343735
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,0,1,0,0,0.0,41.868180939,-87.709271389
0.0,4.0,27.0,0,7.0,3.0,27,4,27.0,2018.0,0,0,0,1,0,0.0,41.673341957,-87.634542993
0.0,3.0,38.0,0,9.0,3.0,38,3,38.0,2018.0,0,0,0,1,0,0.0,41.761601636,-87.700287823
0.0,6.0,5.0,0,2.0,1.0,5,6,5.0,2018.0,0,1,0,0,0,0.0,41.974065711,-87.664690007
0.0,5.0,17.0,0,4.0,2.0,17,5,17.0,2018.0,0,0,1,0,0,0.0,41.770172698,-87.628291299
0.0,4.0,32.0,0,8.0,3.0,32,4,32.0,2018.0,0,0,0,0,1,0.0,41.782951712,-87.60436282799999
0.0,3.0,16.0,0,4.0,2.0,16,3,16.0,2018.0,1,0,0,0,0,0.0,42.018737893,-87.673138996
0.0,1.0,35.0,0,8.0,3.0,35,1,35.0,2018.0,0,0,0,1,0,0.0,41.730072952,-87.616761204
0.0,2.0,20.0,0,5.0,2.0,20,2,20.0,2018.0,0,0,0,1,0,0.0,41.879601194,-87.739028873
0.0,2.0,29.0,0,7.0,3.0,29,2,29.0,2018.0,1,0,0,0,0,0.0,41.959643724,-87.760937607
0.0,5.0,40.0,0,10.0,4.0,40,5,40.0,2018.0,0,0,0,1,0,0.0,41.884487942,-87.628295495
0.0,5.0,33.0,0,8.0,3.0,33,5,33.0,2018.0,0,0,0,1,0,0.0,41.92562624,-87.70526866799999
0.0,4.0,18.0,0,5.0,2.0,18,4,18.0,2018.0,0,0,1,0,0,0.0,41.880186421,-87.76853246299999
0.0,4.0,31.0,0,8.0,3.0,31,4,31.0,2018.0,1,0,0,0,0,0.0,42.010996301,-87.662680653
0.0,6.0,28.0,0,7.0,3.0,28,6,28.0,2018.0,0,1,0,0,0,0.0,41.931966222,-87.668374965
0.0,0.0,6.0,0,2.0,1.0,6,0,6.0,2018.0,0,0,0,0,0,1.0,41.782587012,-87.654576249
0.0,4.0,35.0,0,8.0,3.0,35,4,35.0,2018.0,0,0,0,1,0,0.0,41.888822941,-87.75048270200001
0.0,1.0,11.0,0,3.0,1.0,11,1,11.0,2018.0,0,0,0,1,0,0.0,41.76561757,-87.68326949
0.0,3.0,35.0,0,8.0,3.0,35,3,35.0,2018.0,0,1,0,0,0,0.0,41.908431627,-87.69297966799999
0.0,4.0,14.0,0,4.0,2.0,14,4,14.0,2018.0,1,0,0,0,0,0.0,41.780616395,-87.66909400899998
0.0,1.0,7.0,0,2.0,1.0,7,1,7.0,2018.0,0,0,0,1,0,0.0,41.893298918,-87.626384218
0.0,5.0,35.0,0,9.0,3.0,35,5,35.0,2018.0,0,0,1,0,0,0.0,41.862538113,-87.723456285
0.0,2.0,23.0,0,6.0,2.0,23,2,23.0,2018.0,0,0,0,0,0,1.0,41.771503126999995,-87.587354465
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,0,0,1,0,0.0,41.935341666,-87.654781877
0.0,0.0,46.0,0,11.0,4.0,46,0,46.0,2018.0,0,1,0,0,0,0.0,42.011694602,-87.69023758600002
0.0,6.0,15.0,0,4.0,2.0,15,6,15.0,2018.0,0,0,0,1,0,0.0,41.971550568000005,-87.846538986
0.0,0.0,45.0,0,11.0,4.0,45,0,45.0,2018.0,0,0,0,1,0,0.0,41.937741041,-87.67905448299999
0.0,6.0,35.0,0,9.0,3.0,35,6,35.0,2018.0,0,0,0,0,1,0.0,41.784876685,-87.61897460899998
0.0,1.0,36.0,0,9.0,3.0,36,1,36.0,2018.0,0,1,0,0,0,0.0,41.955985891,-87.747378501
0.0,5.0,50.0,0,12.0,4.0,50,5,50.0,2018.0,1,0,0,0,0,0.0,41.878608839,-87.72559851
0.0,5.0,31.0,0,8.0,3.0,31,5,31.0,2018.0,0,0,0,1,0,0.0,41.890051565,-87.62891376
0.0,6.0,33.0,0,8.0,3.0,33,6,33.0,2018.0,1,0,0,0,0,0.0,41.721843846,-87.585071938
0.0,4.0,11.0,0,3.0,1.0,11,4,11.0,2018.0,0,0,0,1,0,0.0,41.964744922,-87.714849143
0.0,0.0,31.0,0,7.0,3.0,31,0,31.0,2018.0,0,0,0,1,0,0.0,41.884650262,-87.627915459
0.0,4.0,37.0,0,9.0,3.0,37,4,37.0,2018.0,1,0,0,0,0,0.0,41.721773858,-87.578984755
0.0,0.0,23.0,0,6.0,2.0,23,0,23.0,2018.0,1,0,0,0,0,0.0,41.655616525999996,-87.61412541700001
0.0,0.0,48.0,0,11.0,4.0,48,0,48.0,2018.0,0,0,1,0,0,0.0,41.73550827,-87.604793321
0.0,3.0,34.0,0,8.0,3.0,34,3,34.0,2018.0,0,0,0,1,0,0.0,41.866944519,-87.659936948
0.0,6.0,8.0,0,2.0,1.0,8,6,8.0,2018.0,0,0,0,1,0,0.0,41.950628984,-87.750574343
0.0,3.0,10.0,0,3.0,1.0,10,3,10.0,2018.0,0,0,0,0,1,0.0,41.844280497,-87.72241492
0.0,5.0,50.0,0,12.0,4.0,50,5,50.0,2018.0,0,0,1,0,0,0.0,41.726623452,-87.59852684
0.0,3.0,37.0,0,9.0,3.0,37,3,37.0,2018.0,0,0,1,0,0,0.0,41.756453698,-87.622460145
0.0,2.0,27.0,0,7.0,3.0,27,2,27.0,2018.0,0,0,0,1,0,0.0,41.868541914,-87.639235361
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,1,0,0,0,0.0,41.972365982,-87.725715654
0.0,3.0,6.0,0,2.0,1.0,6,3,6.0,2018.0,0,0,0,1,0,0.0,41.884284361,-87.622870035
0.0,1.0,23.0,0,6.0,2.0,23,1,23.0,2018.0,0,1,0,0,0,0.0,41.683343609,-87.63565752
0.0,0.0,22.0,0,5.0,2.0,22,0,22.0,2018.0,1,0,0,0,0,0.0,41.911367051,-87.62640163799999
0.0,3.0,43.0,0,10.0,4.0,43,3,43.0,2018.0,0,1,0,0,0,0.0,41.791247618,-87.693729284
0.0,5.0,7.0,0,2.0,1.0,7,5,7.0,2018.0,0,0,0,1,0,0.0,41.751305337,-87.603628907
0.0,1.0,22.0,0,5.0,2.0,22,1,22.0,2018.0,0,1,0,0,0,0.0,41.792417272,-87.60617713399998
0.0,2.0,13.0,0,3.0,1.0,13,2,13.0,2018.0,0,0,0,1,0,0.0,41.742710224,-87.63408818100002
0.0,2.0,10.0,0,3.0,1.0,10,2,10.0,2018.0,0,0,0,0,1,0.0,41.980039853,-87.655800725
0.0,6.0,28.0,0,7.0,3.0,28,6,28.0,2018.0,1,0,0,0,0,0.0,41.80738733,-87.717436042
0.0,1.0,51.0,0,12.0,4.0,51,1,51.0,2018.0,0,0,0,0,1,0.0,41.929093825,-87.75140982399998
0.0,2.0,10.0,0,3.0,1.0,10,2,10.0,2018.0,1,0,0,0,0,0.0,41.884229778000005,-87.765412092
0.0,4.0,47.0,0,11.0,4.0,47,4,47.0,2018.0,0,0,1,0,0,0.0,41.939087172,-87.746875321
0.0,1.0,13.0,0,3.0,1.0,13,1,13.0,2018.0,1,0,0,0,0,0.0,41.750925134,-87.555303015
0.0,5.0,19.0,0,5.0,2.0,19,5,19.0,2018.0,0,0,0,0,0,1.0,41.923955028,-87.767562344
0.0,4.0,31.0,0,8.0,3.0,31,4,31.0,2018.0,0,0,0,1,0,0.0,41.745230349,-87.60506818200001
0.0,3.0,17.0,0,4.0,2.0,17,3,17.0,2018.0,0,0,0,1,0,0.0,41.914214961999996,-87.720359657
0.0,0.0,20.0,0,5.0,2.0,20,0,20.0,2018.0,0,0,0,1,0,0.0,42.012203083,-87.693820154
